customer_id,customer_type,province,city,urban_rural_flag,store_size,monthly_patient_volume,average_order_frequency_days,service_level_target,credit_tier,b2b_registered,active_status
CUST_00585,primary_healthcare,Sichuan,Mianyang,urban,small,2204,19,0.917,B,True,active
CUST_00586,independent_pharmacy,Guangdong,Guangzhou,urban,small,670,28,0.904,B,True,active
CUST_00587,independent_pharmacy,Jiangsu,Suzhou,rural,small,940,27,0.926,C,True,active
CUST_00588,primary_healthcare,Guangdong,Guangzhou,urban,medium,10846,11,0.993,A,True,active
CUST_00589,public_hospital,Shandong,Jinan,rural,medium,18065,6,0.983,B,True,active
CUST_00590,primary_healthcare,Hubei,Yichang,urban,medium,3461,6,0.909,B,True,active
CUST_00591,primary_healthcare,Jiangsu,Nanjing,rural,small,13251,9,0.989,C,True,active
CUST_00592,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,5474,27,0.918,B,True,active
CUST_00593,independent_pharmacy,Sichuan,Deyang,urban,small,333,24,0.902,A,True,active
CUST_00594,independent_pharmacy,Henan,Kaifeng,urban,medium,4704,23,0.923,B,True,inactive
CUST_00595,independent_pharmacy,Guangdong,Dongguan,urban,medium,197,18,0.922,C,True,active
CUST_00596,primary_healthcare,Zhejiang,Ningbo,urban,small,2774,12,0.978,B,True,active
CUST_00597,independent_pharmacy,Zhejiang,Hangzhou,urban,small,163,16,0.928,A,True,active
CUST_00598,primary_healthcare,Sichuan,Deyang,rural,large,19107,25,0.993,C,True,active
CUST_00599,primary_healthcare,Henan,Zhengzhou,urban,small,257,17,0.911,C,True,active
CUST_00600,independent_pharmacy,Zhejiang,Ningbo,urban,small,835,18,0.915,B,True,active
CUST_00601,primary_healthcare,Zhejiang,Ningbo,urban,small,859,12,0.944,C,True,active
CUST_00602,chain_pharmacy,Guangdong,Shenzhen,urban,small,4085,7,0.952,B,True,active
CUST_00603,independent_pharmacy,Jiangsu,Nanjing,urban,medium,4575,12,0.965,A,True,active
CUST_00604,public_hospital,Guangdong,Dongguan,rural,medium,4128,5,0.91,A,True,active
CUST_00605,primary_healthcare,Jiangsu,Suzhou,urban,medium,367,7,0.972,B,True,active
CUST_00606,independent_pharmacy,Guangdong,Shenzhen,urban,small,344,27,0.924,C,True,active
CUST_00607,independent_pharmacy,Jiangsu,Suzhou,urban,medium,2885,23,0.935,B,True,active
CUST_00608,chain_pharmacy,Zhejiang,Hangzhou,urban,medium,332,12,0.901,B,True,active
CUST_00609,chain_pharmacy,Zhejiang,Ningbo,urban,medium,10333,12,0.937,A,True,active
CUST_00610,independent_pharmacy,Jiangsu,Wuxi,urban,medium,2272,20,0.946,A,True,active
CUST_00611,chain_pharmacy,Hubei,Yichang,urban,small,7546,12,0.976,A,True,active
CUST_00612,chain_pharmacy,Hubei,Xiangyang,urban,medium,11707,9,0.973,B,True,active
CUST_00613,chain_pharmacy,Sichuan,Chengdu,rural,medium,629,10,0.901,D,True,active
CUST_00614,chain_pharmacy,Shandong,Jinan,urban,small,9441,12,0.908,B,True,active
CUST_00615,independent_pharmacy,Shandong,Qingdao,urban,small,165,28,0.918,B,True,active
CUST_00616,primary_healthcare,Henan,Zhengzhou,rural,medium,6750,6,0.988,A,True,active
CUST_00617,primary_healthcare,Henan,Zhengzhou,urban,small,705,28,0.95,C,True,active
CUST_00618,primary_healthcare,Zhejiang,Ningbo,urban,medium,7821,9,0.94,C,True,inactive
CUST_00619,primary_healthcare,Sichuan,Mianyang,urban,small,171,6,0.945,C,True,active
CUST_00620,primary_healthcare,Hubei,Wuhan,rural,medium,13912,5,0.982,D,True,active
CUST_00621,independent_pharmacy,Zhejiang,Ningbo,urban,medium,165,21,0.934,C,True,active
CUST_00622,independent_pharmacy,Hubei,Yichang,rural,medium,306,27,0.909,C,True,active
CUST_00623,primary_healthcare,Hubei,Yichang,urban,medium,14688,10,0.924,A,True,active
CUST_00624,independent_pharmacy,Hubei,Wuhan,rural,small,165,25,0.921,C,True,inactive
CUST_00625,public_hospital,Jiangsu,Nanjing,urban,medium,12628,12,0.954,B,True,active
CUST_00626,primary_healthcare,Shandong,Jinan,urban,small,545,22,0.97,C,True,active
CUST_00627,independent_pharmacy,Zhejiang,Ningbo,rural,small,1892,24,0.906,B,True,active
CUST_00628,public_hospital,Hubei,Wuhan,urban,medium,861,17,0.906,D,True,active
CUST_00629,chain_pharmacy,Zhejiang,Wenzhou,urban,small,3238,8,0.986,C,True,active
CUST_00630,independent_pharmacy,Jiangsu,Nanjing,urban,small,1723,10,0.916,B,True,active
CUST_00631,independent_pharmacy,Jiangsu,Nanjing,urban,medium,11531,27,0.91,B,True,active
CUST_00632,primary_healthcare,Zhejiang,Ningbo,urban,medium,756,20,0.931,D,True,active
CUST_00633,independent_pharmacy,Zhejiang,Wenzhou,rural,small,208,18,0.91,A,True,active
CUST_00634,primary_healthcare,Shandong,Qingdao,rural,medium,4313,19,0.924,B,True,active
CUST_00635,independent_pharmacy,Zhejiang,Ningbo,urban,small,3384,9,0.986,A,True,active
CUST_00636,independent_pharmacy,Zhejiang,Wenzhou,urban,small,257,20,0.933,C,True,active
CUST_00637,independent_pharmacy,Zhejiang,Ningbo,rural,small,184,13,0.928,B,True,active
CUST_00638,independent_pharmacy,Henan,Zhengzhou,urban,small,3878,24,0.943,D,True,active
CUST_00639,independent_pharmacy,Shandong,Qingdao,urban,medium,3932,15,0.955,A,True,active
CUST_00640,independent_pharmacy,Guangdong,Shenzhen,rural,medium,512,25,0.904,C,True,active
CUST_00641,public_hospital,Shandong,Jinan,rural,small,2482,12,0.98,C,True,active
CUST_00642,chain_pharmacy,Shandong,Qingdao,urban,medium,2217,17,0.974,A,True,active
CUST_00643,independent_pharmacy,Sichuan,Mianyang,rural,medium,758,27,0.91,C,True,active
CUST_00644,independent_pharmacy,Hubei,Wuhan,urban,large,532,21,0.931,B,True,active
CUST_00645,independent_pharmacy,Hubei,Yichang,urban,medium,7505,10,0.969,B,True,active
CUST_00646,chain_pharmacy,Guangdong,Dongguan,rural,medium,14685,9,0.982,B,True,active
CUST_00647,primary_healthcare,Hubei,Xiangyang,urban,medium,1120,13,0.921,B,True,active
CUST_00648,chain_pharmacy,Zhejiang,Hangzhou,urban,medium,2662,22,0.959,B,True,active
CUST_00649,clinic,Zhejiang,Ningbo,urban,medium,891,15,0.962,C,True,active
CUST_00650,chain_pharmacy,Zhejiang,Hangzhou,rural,small,1591,14,0.946,D,True,active
CUST_00651,primary_healthcare,Henan,Zhengzhou,urban,medium,3914,6,0.926,C,True,active
CUST_00652,public_hospital,Sichuan,Deyang,urban,medium,8478,5,0.995,A,True,active
CUST_00653,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,9962,8,0.905,A,True,active
CUST_00654,clinic,Zhejiang,Hangzhou,urban,large,3722,20,0.96,B,True,active
CUST_00655,independent_pharmacy,Zhejiang,Ningbo,urban,small,210,16,0.908,C,True,active
CUST_00656,public_hospital,Guangdong,Guangzhou,urban,medium,24442,5,0.992,A,True,active
CUST_00657,independent_pharmacy,Henan,Luoyang,urban,small,163,29,0.91,C,True,active
CUST_00658,independent_pharmacy,Hubei,Xiangyang,urban,small,163,23,0.903,C,True,inactive
CUST_00659,public_hospital,Guangdong,Guangzhou,urban,medium,7168,7,0.991,B,True,active
CUST_00660,chain_pharmacy,Sichuan,Deyang,rural,small,179,24,0.902,C,True,active
CUST_00661,independent_pharmacy,Henan,Zhengzhou,urban,medium,944,5,0.903,A,True,active
CUST_00662,independent_pharmacy,Shandong,Qingdao,urban,small,271,25,0.932,D,True,active
CUST_00663,chain_pharmacy,Zhejiang,Ningbo,rural,medium,2431,25,0.942,C,True,active
CUST_00664,primary_healthcare,Jiangsu,Nanjing,urban,medium,3974,10,0.964,B,True,active
CUST_00665,independent_pharmacy,Guangdong,Shenzhen,urban,small,198,28,0.905,C,True,active
CUST_00666,independent_pharmacy,Hubei,Wuhan,rural,medium,6612,21,0.912,B,True,active
CUST_00667,chain_pharmacy,Zhejiang,Ningbo,urban,small,645,22,0.958,A,True,active
CUST_00668,independent_pharmacy,Zhejiang,Hangzhou,urban,small,2297,23,0.91,A,True,active
CUST_00669,chain_pharmacy,Jiangsu,Nanjing,urban,small,1128,7,0.925,C,True,active
CUST_00670,independent_pharmacy,Zhejiang,Hangzhou,urban,small,487,18,0.901,B,True,active
CUST_00671,independent_pharmacy,Sichuan,Chengdu,urban,small,173,26,0.901,B,True,active
CUST_00672,primary_healthcare,Sichuan,Mianyang,urban,medium,23462,12,0.993,A,True,active
CUST_00673,clinic,Zhejiang,Hangzhou,urban,large,2881,9,0.965,A,True,active
CUST_00674,independent_pharmacy,Guangdong,Dongguan,urban,small,2117,26,0.916,C,True,active
CUST_00675,primary_healthcare,Guangdong,Dongguan,urban,medium,207,13,0.928,B,True,active
CUST_00676,independent_pharmacy,Shandong,Qingdao,urban,large,3093,14,0.919,A,True,active
CUST_00677,clinic,Sichuan,Chengdu,urban,small,164,15,0.914,C,True,active
CUST_00678,public_hospital,Henan,Luoyang,urban,small,9017,11,0.935,D,True,active
CUST_00679,independent_pharmacy,Jiangsu,Wuxi,urban,large,2755,8,0.953,B,True,active
CUST_00680,independent_pharmacy,Henan,Luoyang,rural,small,1019,27,0.977,C,True,active
CUST_00681,primary_healthcare,Jiangsu,Wuxi,urban,medium,580,9,0.995,B,True,active
CUST_00682,independent_pharmacy,Zhejiang,Wenzhou,rural,small,1789,16,0.948,C,True,active
CUST_00683,chain_pharmacy,Henan,Zhengzhou,urban,medium,236,19,0.91,A,True,active
CUST_00684,independent_pharmacy,Henan,Zhengzhou,urban,medium,1091,24,0.903,B,True,active
CUST_00685,independent_pharmacy,Hubei,Wuhan,urban,small,2559,15,0.967,C,True,active
CUST_00686,independent_pharmacy,Shandong,Yantai,rural,medium,469,14,0.968,B,True,active
CUST_00687,primary_healthcare,Sichuan,Mianyang,rural,small,298,12,0.972,C,True,active
CUST_00688,independent_pharmacy,Hubei,Yichang,urban,medium,12626,11,0.945,B,True,active
CUST_00689,primary_healthcare,Henan,Zhengzhou,urban,medium,14431,15,0.983,B,True,active
CUST_00690,independent_pharmacy,Shandong,Qingdao,urban,medium,839,17,0.96,A,True,active
CUST_00691,chain_pharmacy,Sichuan,Deyang,urban,small,858,13,0.911,B,True,active
CUST_00692,primary_healthcare,Zhejiang,Hangzhou,rural,small,8202,20,0.964,A,True,active
CUST_00693,chain_pharmacy,Zhejiang,Wenzhou,urban,medium,18740,12,0.93,A,True,active
CUST_00694,independent_pharmacy,Guangdong,Dongguan,urban,large,2381,21,0.948,A,True,active
CUST_00695,chain_pharmacy,Zhejiang,Ningbo,urban,large,2771,8,0.933,A,True,active
CUST_00696,independent_pharmacy,Guangdong,Guangzhou,urban,small,268,28,0.904,B,True,active
CUST_00697,primary_healthcare,Hubei,Yichang,rural,medium,2234,11,0.981,A,True,active
CUST_00698,public_hospital,Hubei,Yichang,urban,medium,2958,5,0.947,C,True,inactive
CUST_00699,independent_pharmacy,Sichuan,Deyang,urban,medium,8074,13,0.923,B,True,active
CUST_00700,chain_pharmacy,Zhejiang,Ningbo,urban,medium,431,9,0.949,B,True,active
CUST_00701,independent_pharmacy,Jiangsu,Wuxi,urban,small,754,8,0.958,D,True,active
CUST_00702,independent_pharmacy,Shandong,Jinan,urban,medium,744,13,0.934,D,True,active
CUST_00703,independent_pharmacy,Guangdong,Dongguan,urban,medium,654,18,0.945,B,True,active
CUST_00704,independent_pharmacy,Shandong,Qingdao,urban,large,7629,6,0.923,D,True,active
CUST_00705,independent_pharmacy,Jiangsu,Wuxi,urban,small,188,24,0.967,D,True,active
CUST_00706,public_hospital,Sichuan,Deyang,urban,medium,7630,4,0.937,B,True,active
CUST_00707,public_hospital,Shandong,Yantai,urban,large,30075,5,0.991,A,True,active
CUST_00708,independent_pharmacy,Hubei,Yichang,urban,small,843,25,0.927,B,True,active
CUST_00709,independent_pharmacy,Sichuan,Mianyang,urban,small,260,18,0.919,A,True,active
CUST_00710,chain_pharmacy,Sichuan,Deyang,urban,medium,1582,20,0.975,C,True,active
CUST_00711,primary_healthcare,Sichuan,Deyang,urban,medium,643,23,0.928,B,True,active
CUST_00712,public_hospital,Zhejiang,Wenzhou,urban,large,14098,5,0.98,B,True,active
CUST_00713,public_hospital,Guangdong,Guangzhou,urban,medium,9729,9,0.99,A,True,active
CUST_00714,independent_pharmacy,Guangdong,Guangzhou,urban,medium,439,24,0.979,C,True,active
CUST_00715,primary_healthcare,Shandong,Yantai,urban,medium,1559,14,0.911,A,True,active
CUST_00716,chain_pharmacy,Guangdong,Dongguan,urban,small,363,10,0.947,C,True,active
CUST_00717,primary_healthcare,Zhejiang,Ningbo,urban,medium,10961,5,0.951,C,True,active
CUST_00718,independent_pharmacy,Zhejiang,Ningbo,urban,medium,2974,18,0.964,B,True,active
CUST_00719,chain_pharmacy,Zhejiang,Ningbo,urban,medium,5502,5,0.911,A,True,active
CUST_00720,chain_pharmacy,Hubei,Xiangyang,rural,medium,1694,18,0.959,B,True,active
CUST_00721,primary_healthcare,Shandong,Qingdao,urban,medium,1585,11,0.935,B,True,active
CUST_00722,primary_healthcare,Zhejiang,Hangzhou,urban,medium,16631,8,0.987,B,True,active
CUST_00723,independent_pharmacy,Jiangsu,Nanjing,urban,medium,3217,13,0.939,A,True,active
CUST_00724,chain_pharmacy,Jiangsu,Nanjing,urban,small,326,7,0.935,A,True,active
CUST_00725,primary_healthcare,Henan,Kaifeng,urban,medium,14732,11,0.948,A,True,active
CUST_00726,independent_pharmacy,Hubei,Xiangyang,urban,small,1681,16,0.901,B,True,active
CUST_00727,primary_healthcare,Zhejiang,Hangzhou,urban,small,291,20,0.908,B,True,active
CUST_00728,chain_pharmacy,Zhejiang,Wenzhou,urban,medium,3556,14,0.959,C,True,active
CUST_00729,independent_pharmacy,Hubei,Yichang,urban,small,581,10,0.929,B,True,active
CUST_00730,chain_pharmacy,Zhejiang,Hangzhou,urban,small,603,16,0.984,C,True,active
CUST_00731,independent_pharmacy,Hubei,Wuhan,urban,small,628,12,0.974,B,True,active
CUST_00732,public_hospital,Sichuan,Chengdu,rural,large,456,22,0.986,C,True,active
CUST_00733,primary_healthcare,Shandong,Yantai,urban,small,177,7,0.905,C,True,active
CUST_00734,independent_pharmacy,Jiangsu,Nanjing,urban,medium,2152,25,0.927,A,True,active
CUST_00735,primary_healthcare,Jiangsu,Nanjing,rural,medium,4373,11,0.968,A,True,active
CUST_00736,independent_pharmacy,Guangdong,Dongguan,urban,medium,266,27,0.911,C,True,active
CUST_00737,independent_pharmacy,Sichuan,Mianyang,urban,small,3850,15,0.974,C,True,active
CUST_00738,independent_pharmacy,Sichuan,Deyang,urban,medium,635,19,0.926,C,True,active
CUST_00739,clinic,Zhejiang,Hangzhou,urban,small,2983,18,0.917,D,True,active
CUST_00740,public_hospital,Shandong,Yantai,rural,medium,21872,6,0.991,A,True,active
CUST_00741,independent_pharmacy,Hubei,Yichang,urban,small,817,24,0.929,B,True,active
CUST_00742,primary_healthcare,Zhejiang,Wenzhou,rural,medium,20207,4,0.933,B,True,active
CUST_00743,independent_pharmacy,Hubei,Yichang,urban,small,555,23,0.981,C,True,active
CUST_00744,independent_pharmacy,Henan,Zhengzhou,urban,small,8952,8,0.948,A,True,active
CUST_00745,primary_healthcare,Henan,Kaifeng,urban,small,10994,5,0.963,A,True,active
CUST_00746,chain_pharmacy,Guangdong,Dongguan,rural,medium,9218,10,0.976,A,True,active
CUST_00747,public_hospital,Zhejiang,Wenzhou,urban,medium,6657,13,0.964,A,True,active
CUST_00748,independent_pharmacy,Sichuan,Deyang,urban,medium,396,8,0.917,B,True,active
CUST_00749,primary_healthcare,Henan,Zhengzhou,urban,medium,4144,10,0.931,A,True,active
CUST_00750,independent_pharmacy,Jiangsu,Suzhou,urban,small,983,8,0.935,B,True,active
CUST_00751,public_hospital,Hubei,Yichang,urban,large,15343,5,0.974,A,True,active
CUST_00752,primary_healthcare,Zhejiang,Hangzhou,urban,small,164,24,0.919,C,True,active
CUST_00753,chain_pharmacy,Hubei,Yichang,urban,medium,6295,11,0.974,B,True,active
CUST_00754,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,9735,16,0.962,C,True,active
CUST_00755,chain_pharmacy,Zhejiang,Wenzhou,urban,medium,250,26,0.937,D,True,active
CUST_00756,public_hospital,Zhejiang,Ningbo,urban,large,2745,5,0.951,C,True,active
CUST_00757,independent_pharmacy,Sichuan,Chengdu,urban,medium,1735,15,0.946,B,True,active
CUST_00758,chain_pharmacy,Jiangsu,Wuxi,urban,small,677,22,0.912,C,True,active
CUST_00759,public_hospital,Sichuan,Deyang,urban,medium,2925,5,0.98,C,True,inactive
CUST_00760,primary_healthcare,Jiangsu,Wuxi,urban,small,5334,8,0.94,A,True,active
CUST_00761,primary_healthcare,Sichuan,Deyang,urban,medium,12088,6,0.961,B,True,active
CUST_00762,independent_pharmacy,Henan,Zhengzhou,rural,small,199,28,0.92,C,True,active
CUST_00763,independent_pharmacy,Guangdong,Guangzhou,urban,small,6566,21,0.949,A,True,active
CUST_00764,chain_pharmacy,Shandong,Qingdao,urban,medium,10872,18,0.955,B,True,active
CUST_00765,primary_healthcare,Guangdong,Shenzhen,urban,medium,1394,5,0.911,A,True,active
CUST_00766,public_hospital,Jiangsu,Wuxi,urban,small,337,5,0.988,B,True,active
CUST_00767,primary_healthcare,Zhejiang,Wenzhou,urban,medium,4350,10,0.931,B,True,active
CUST_00768,chain_pharmacy,Hubei,Yichang,urban,medium,1243,19,0.907,B,True,active
CUST_00769,clinic,Shandong,Jinan,urban,medium,2240,7,0.98,C,True,active
CUST_00770,primary_healthcare,Zhejiang,Ningbo,urban,medium,11736,12,0.95,A,True,active
CUST_00771,independent_pharmacy,Hubei,Yichang,urban,medium,2534,21,0.917,C,True,active
CUST_00772,independent_pharmacy,Henan,Luoyang,rural,small,2507,8,0.928,B,True,active
CUST_00773,public_hospital,Sichuan,Chengdu,urban,small,934,17,0.96,C,True,active
CUST_00774,chain_pharmacy,Zhejiang,Ningbo,urban,small,494,16,0.937,C,True,active
CUST_00775,chain_pharmacy,Zhejiang,Hangzhou,rural,medium,7144,15,0.946,C,True,active
CUST_00776,public_hospital,Jiangsu,Wuxi,rural,medium,9041,6,0.965,A,True,active
CUST_00777,independent_pharmacy,Sichuan,Mianyang,urban,medium,5550,14,0.966,B,True,active
CUST_00778,independent_pharmacy,Guangdong,Dongguan,urban,medium,235,24,0.936,C,True,active
CUST_00779,public_hospital,Guangdong,Guangzhou,urban,small,370,9,0.967,B,True,active
CUST_00780,independent_pharmacy,Zhejiang,Hangzhou,urban,small,238,11,0.905,B,True,active
CUST_00781,primary_healthcare,Sichuan,Chengdu,urban,small,445,10,0.966,D,True,active
CUST_00782,chain_pharmacy,Zhejiang,Hangzhou,urban,large,33133,4,0.963,A,True,active
CUST_00783,chain_pharmacy,Jiangsu,Nanjing,urban,medium,539,17,0.94,B,True,active
CUST_00784,independent_pharmacy,Henan,Luoyang,urban,small,1925,27,0.931,B,True,active
CUST_00785,public_hospital,Jiangsu,Nanjing,urban,medium,21178,5,0.985,B,True,active
CUST_00786,independent_pharmacy,Zhejiang,Wenzhou,rural,small,3130,27,0.938,B,True,active
CUST_00787,chain_pharmacy,Guangdong,Guangzhou,urban,medium,2927,13,0.979,B,True,active
CUST_00788,independent_pharmacy,Guangdong,Guangzhou,rural,medium,643,23,0.923,C,True,active
CUST_00789,independent_pharmacy,Shandong,Jinan,urban,medium,2593,6,0.976,B,True,active
CUST_00790,independent_pharmacy,Zhejiang,Ningbo,rural,small,14646,23,0.937,B,True,active
CUST_00791,chain_pharmacy,Zhejiang,Wenzhou,urban,medium,4405,7,0.974,B,True,inactive
CUST_00792,public_hospital,Hubei,Yichang,urban,large,18268,4,0.974,A,True,active
CUST_00793,primary_healthcare,Sichuan,Deyang,urban,medium,1803,13,0.983,C,True,active
CUST_00794,independent_pharmacy,Henan,Zhengzhou,urban,small,9635,16,0.918,B,True,active
CUST_00795,clinic,Zhejiang,Ningbo,urban,medium,1920,7,0.962,B,True,active
CUST_00796,independent_pharmacy,Zhejiang,Wenzhou,urban,medium,568,21,0.935,D,True,active
CUST_00797,primary_healthcare,Zhejiang,Hangzhou,urban,medium,6553,4,0.981,B,True,active
CUST_00798,independent_pharmacy,Guangdong,Shenzhen,urban,medium,10136,14,0.935,C,True,active
CUST_00799,primary_healthcare,Sichuan,Deyang,rural,small,3175,9,0.955,C,True,inactive
CUST_00800,chain_pharmacy,Zhejiang,Wenzhou,urban,small,1065,6,0.942,B,True,active
CUST_00801,primary_healthcare,Zhejiang,Ningbo,urban,small,506,12,0.959,B,True,active
CUST_00802,chain_pharmacy,Jiangsu,Suzhou,urban,small,856,23,0.938,C,True,active
CUST_00803,independent_pharmacy,Hubei,Yichang,urban,small,231,8,0.911,B,True,active
CUST_00804,chain_pharmacy,Hubei,Yichang,rural,medium,21743,4,0.983,A,True,active
CUST_00805,primary_healthcare,Henan,Luoyang,urban,medium,8964,7,0.984,A,True,active
CUST_00806,independent_pharmacy,Shandong,Yantai,urban,medium,1755,28,0.907,C,True,active
CUST_00807,clinic,Jiangsu,Wuxi,urban,small,1834,19,0.922,B,True,active
CUST_00808,independent_pharmacy,Zhejiang,Ningbo,urban,small,169,24,0.932,C,True,active
CUST_00809,clinic,Sichuan,Deyang,urban,small,170,22,0.935,C,True,active
CUST_00810,independent_pharmacy,Shandong,Qingdao,urban,small,1334,27,0.92,D,True,active
CUST_00811,independent_pharmacy,Jiangsu,Wuxi,urban,small,459,21,0.91,C,True,active
CUST_00812,public_hospital,Sichuan,Deyang,urban,medium,18574,4,0.958,B,True,active
CUST_00813,chain_pharmacy,Guangdong,Shenzhen,urban,small,183,28,0.953,C,True,active
CUST_00814,independent_pharmacy,Guangdong,Dongguan,urban,medium,11820,21,0.944,A,True,active
CUST_00815,independent_pharmacy,Shandong,Qingdao,urban,medium,6382,6,0.952,A,True,inactive
CUST_00816,primary_healthcare,Sichuan,Deyang,urban,small,777,8,0.967,C,True,active
CUST_00817,independent_pharmacy,Zhejiang,Ningbo,urban,small,273,15,0.906,A,True,active
CUST_00818,independent_pharmacy,Hubei,Wuhan,urban,medium,351,6,0.965,B,True,active
CUST_00819,clinic,Henan,Zhengzhou,urban,small,3275,8,0.943,B,True,active
CUST_00820,independent_pharmacy,Sichuan,Deyang,urban,large,721,20,0.908,D,True,active
CUST_00821,independent_pharmacy,Guangdong,Guangzhou,urban,small,845,19,0.944,C,True,active
CUST_00822,independent_pharmacy,Jiangsu,Wuxi,rural,small,230,24,0.9,B,True,active
CUST_00823,independent_pharmacy,Zhejiang,Hangzhou,urban,medium,452,17,0.903,C,True,active
CUST_00824,primary_healthcare,Guangdong,Dongguan,rural,small,214,16,0.921,C,True,active
CUST_00825,public_hospital,Hubei,Yichang,urban,medium,8933,7,0.982,A,True,active
CUST_00826,primary_healthcare,Zhejiang,Ningbo,urban,medium,3034,5,0.965,A,True,inactive
CUST_00827,independent_pharmacy,Shandong,Qingdao,urban,medium,3391,18,0.905,A,True,active
CUST_00828,primary_healthcare,Shandong,Yantai,rural,medium,10583,8,0.951,B,True,active
CUST_00829,independent_pharmacy,Henan,Kaifeng,urban,small,570,10,0.911,D,True,active
CUST_00830,primary_healthcare,Hubei,Yichang,urban,medium,7688,12,0.98,A,True,active
CUST_00831,public_hospital,Zhejiang,Ningbo,rural,small,1524,6,0.993,D,True,active
CUST_00832,independent_pharmacy,Shandong,Qingdao,urban,small,210,25,0.901,D,True,active
CUST_00833,independent_pharmacy,Hubei,Xiangyang,rural,small,196,22,0.905,C,True,active
CUST_00834,independent_pharmacy,Sichuan,Chengdu,urban,medium,889,19,0.903,C,True,active
CUST_00835,independent_pharmacy,Jiangsu,Nanjing,urban,medium,2073,16,0.964,C,True,active
CUST_00836,primary_healthcare,Guangdong,Dongguan,urban,medium,1649,10,0.961,C,True,active
CUST_00837,primary_healthcare,Hubei,Xiangyang,rural,small,506,4,0.967,B,True,active
CUST_00838,clinic,Zhejiang,Ningbo,rural,small,4815,11,0.947,C,True,active
CUST_00839,independent_pharmacy,Hubei,Wuhan,rural,small,621,10,0.935,A,True,active
CUST_00840,independent_pharmacy,Zhejiang,Wenzhou,urban,small,249,12,0.909,C,True,active
CUST_00841,independent_pharmacy,Zhejiang,Ningbo,urban,large,23686,5,0.979,A,True,active
CUST_00842,public_hospital,Hubei,Wuhan,urban,large,12616,7,0.928,A,True,active
CUST_00843,independent_pharmacy,Shandong,Qingdao,urban,small,164,24,0.902,B,True,active
CUST_00844,independent_pharmacy,Guangdong,Guangzhou,urban,small,1071,4,0.972,A,True,active
CUST_00845,independent_pharmacy,Zhejiang,Ningbo,rural,small,183,22,0.919,D,True,active
CUST_00846,independent_pharmacy,Guangdong,Guangzhou,rural,small,201,8,0.969,C,True,active
CUST_00847,public_hospital,Guangdong,Dongguan,urban,small,17004,7,0.994,A,True,inactive
CUST_00848,chain_pharmacy,Zhejiang,Wenzhou,urban,large,704,7,0.963,B,True,active
CUST_00849,independent_pharmacy,Hubei,Yichang,urban,medium,2423,28,0.948,C,True,active
CUST_00850,independent_pharmacy,Hubei,Wuhan,urban,small,166,29,0.909,B,True,active
CUST_00851,independent_pharmacy,Shandong,Yantai,urban,medium,164,27,0.918,C,True,active
CUST_00852,public_hospital,Henan,Kaifeng,rural,small,761,23,0.934,C,True,active
CUST_00853,independent_pharmacy,Henan,Zhengzhou,urban,small,871,10,0.977,A,True,active
CUST_00854,primary_healthcare,Zhejiang,Wenzhou,urban,medium,7480,9,0.986,B,True,active
CUST_00855,independent_pharmacy,Hubei,Xiangyang,urban,medium,1839,15,0.965,A,True,active
CUST_00856,chain_pharmacy,Jiangsu,Nanjing,urban,small,591,18,0.918,C,True,active
CUST_00857,primary_healthcare,Hubei,Yichang,urban,medium,558,6,0.985,C,True,active
CUST_00858,public_hospital,Zhejiang,Hangzhou,urban,medium,6557,11,0.918,B,True,active
CUST_00859,independent_pharmacy,Sichuan,Deyang,urban,small,570,26,0.955,C,True,active
CUST_00860,primary_healthcare,Guangdong,Dongguan,rural,medium,789,10,0.992,C,True,active
CUST_00861,chain_pharmacy,Shandong,Qingdao,rural,small,680,11,0.959,B,True,active
CUST_00862,chain_pharmacy,Hubei,Yichang,urban,small,500,19,0.953,B,True,active
CUST_00863,independent_pharmacy,Hubei,Xiangyang,urban,small,170,28,0.911,C,True,active
CUST_00864,chain_pharmacy,Jiangsu,Nanjing,urban,medium,768,13,0.96,B,True,active
CUST_00865,independent_pharmacy,Hubei,Yichang,urban,medium,298,15,0.916,C,True,active
CUST_00866,primary_healthcare,Zhejiang,Hangzhou,urban,medium,4065,6,0.967,A,True,active
CUST_00867,independent_pharmacy,Hubei,Wuhan,urban,small,4251,8,0.954,A,True,active
CUST_00868,independent_pharmacy,Sichuan,Deyang,urban,small,1669,10,0.938,D,True,inactive
CUST_00869,independent_pharmacy,Zhejiang,Ningbo,urban,medium,18941,10,0.93,A,True,active
CUST_00870,clinic,Sichuan,Deyang,urban,medium,380,27,0.948,B,True,active
CUST_00871,independent_pharmacy,Henan,Kaifeng,urban,small,199,21,0.922,A,True,active
CUST_00872,primary_healthcare,Zhejiang,Wenzhou,rural,small,3893,7,0.981,A,True,active
CUST_00873,independent_pharmacy,Zhejiang,Hangzhou,urban,small,208,12,0.923,C,True,active
CUST_00874,independent_pharmacy,Shandong,Qingdao,urban,small,201,23,0.911,C,True,active
CUST_00875,chain_pharmacy,Guangdong,Dongguan,urban,medium,2631,15,0.902,D,True,active
CUST_00876,independent_pharmacy,Jiangsu,Nanjing,urban,medium,3102,26,0.926,B,True,active
CUST_00877,independent_pharmacy,Zhejiang,Ningbo,rural,small,2542,5,0.905,B,True,inactive
