order_line_id,order_id,sku_id,quantity_ordered,special_handling_required,substitution_allowed
OL_000129712,ORD_0029796,SKU_01755,2,True,True
OL_000129713,ORD_0029796,SKU_01824,6,True,False
OL_000129714,ORD_0029796,SKU_01722,3,False,True
OL_000129715,ORD_0029797,SKU_01151,9,True,False
OL_000129716,ORD_0029797,SKU_02545,18,True,False
OL_000129717,ORD_0029797,SKU_00899,1,True,False
OL_000129718,ORD_0029798,SKU_01267,6,True,False
OL_000129719,ORD_0029798,SKU_02464,8,False,True
OL_000129720,ORD_0029798,SKU_02761,7,False,False
OL_000129721,ORD_0029798,SKU_00728,1,True,False
OL_000129722,ORD_0029799,SKU_01265,6,True,False
OL_000129723,ORD_0029799,SKU_00696,1,False,False
OL_000129724,ORD_0029799,SKU_02961,7,False,False
OL_000129725,ORD_0029800,SKU_00713,3,True,False
OL_000129726,ORD_0029800,SKU_01337,10,True,True
OL_000129727,ORD_0029801,SKU_01329,1,False,False
OL_000129728,ORD_0029801,SKU_00515,2,True,False
OL_000129729,ORD_0029801,SKU_01437,6,False,False
OL_000129730,ORD_0029801,SKU_00989,3,False,False
OL_000129731,ORD_0029802,SKU_01244,1,True,False
OL_000129732,ORD_0029802,SKU_02016,35,False,True
OL_000129733,ORD_0029802,SKU_00009,4,False,False
OL_000129734,ORD_0029802,SKU_00888,6,True,False
OL_000129735,ORD_0029803,SKU_02377,12,True,True
OL_000129736,ORD_0029804,SKU_02991,4,True,False
OL_000129737,ORD_0029804,SKU_02922,2,False,False
OL_000129738,ORD_0029804,SKU_01404,14,False,False
OL_000129739,ORD_0029804,SKU_00725,3,False,True
OL_000129740,ORD_0029804,SKU_00928,5,False,False
OL_000129741,ORD_0029805,SKU_01582,44,False,False
OL_000129742,ORD_0029805,SKU_00313,3,True,False
OL_000129743,ORD_0029805,SKU_02234,1,True,False
OL_000129744,ORD_0029805,SKU_02815,8,True,True
OL_000129745,ORD_0029806,SKU_02594,3,False,True
OL_000129746,ORD_0029806,SKU_01248,3,False,True
OL_000129747,ORD_0029806,SKU_01746,10,False,True
OL_000129748,ORD_0029807,SKU_00598,2,False,False
OL_000129749,ORD_0029807,SKU_00746,12,False,True
OL_000129750,ORD_0029807,SKU_01355,22,False,False
OL_000129751,ORD_0029807,SKU_00032,2,True,True
OL_000129752,ORD_0029807,SKU_00809,10,False,True
OL_000129753,ORD_0029807,SKU_02844,7,False,False
OL_000129754,ORD_0029808,SKU_02820,5,True,False
OL_000129755,ORD_0029808,SKU_02361,3,False,True
OL_000129756,ORD_0029808,SKU_02823,4,False,True
OL_000129757,ORD_0029809,SKU_01880,4,False,True
OL_000129758,ORD_0029809,SKU_02166,1,False,True
OL_000129759,ORD_0029810,SKU_01677,4,False,True
OL_000129760,ORD_0029810,SKU_01016,2,False,False
OL_000129761,ORD_0029810,SKU_02386,1,True,False
OL_000129762,ORD_0029811,SKU_02525,5,False,False
OL_000129763,ORD_0029811,SKU_02185,3,True,True
OL_000129764,ORD_0029812,SKU_02885,5,True,False
OL_000129765,ORD_0029812,SKU_02246,1,True,False
OL_000129766,ORD_0029812,SKU_01122,2,False,True
OL_000129767,ORD_0029812,SKU_00596,9,True,True
OL_000129768,ORD_0029812,SKU_01411,2,False,False
OL_000129769,ORD_0029812,SKU_01936,2,False,False
OL_000129770,ORD_0029812,SKU_01498,1,False,False
OL_000129771,ORD_0029812,SKU_02570,5,False,True
OL_000129772,ORD_0029812,SKU_00928,4,False,False
OL_000129773,ORD_0029812,SKU_00069,5,True,False
OL_000129774,ORD_0029812,SKU_01755,6,True,False
OL_000129775,ORD_0029812,SKU_01065,3,False,True
OL_000129776,ORD_0029812,SKU_00983,21,True,True
OL_000129777,ORD_0029812,SKU_01055,6,True,False
OL_000129778,ORD_0029812,SKU_01247,3,True,True
OL_000129779,ORD_0029813,SKU_01616,5,True,True
OL_000129780,ORD_0029813,SKU_01984,3,True,True
OL_000129781,ORD_0029813,SKU_00816,6,False,False
OL_000129782,ORD_0029814,SKU_00375,12,False,True
OL_000129783,ORD_0029814,SKU_01488,10,False,True
OL_000129784,ORD_0029814,SKU_00002,38,False,True
OL_000129785,ORD_0029815,SKU_01761,5,True,False
OL_000129786,ORD_0029815,SKU_02843,4,False,False
OL_000129787,ORD_0029815,SKU_01451,8,True,False
OL_000129788,ORD_0029816,SKU_00430,21,False,False
OL_000129789,ORD_0029816,SKU_01453,4,False,False
OL_000129790,ORD_0029816,SKU_02730,7,False,True
OL_000129791,ORD_0029816,SKU_01658,9,True,False
OL_000129792,ORD_0029817,SKU_00948,4,False,False
OL_000129793,ORD_0029817,SKU_02352,1,False,False
OL_000129794,ORD_0029817,SKU_01904,3,False,False
OL_000129795,ORD_0029818,SKU_01148,11,True,False
OL_000129796,ORD_0029818,SKU_01202,6,False,False
OL_000129797,ORD_0029818,SKU_00344,4,False,False
OL_000129798,ORD_0029818,SKU_01853,3,False,True
OL_000129799,ORD_0029819,SKU_02982,19,False,False
OL_000129800,ORD_0029819,SKU_01556,3,True,False
OL_000129801,ORD_0029820,SKU_01053,9,False,False
OL_000129802,ORD_0029820,SKU_00669,1,False,False
OL_000129803,ORD_0029820,SKU_00587,8,False,False
OL_000129804,ORD_0029820,SKU_02907,10,True,True
OL_000129805,ORD_0029821,SKU_01089,3,True,False
OL_000129806,ORD_0029821,SKU_00123,4,True,False
OL_000129807,ORD_0029821,SKU_01768,1,True,False
OL_000129808,ORD_0029821,SKU_02474,4,True,False
OL_000129809,ORD_0029822,SKU_00925,3,False,False
OL_000129810,ORD_0029822,SKU_01374,1,False,True
OL_000129811,ORD_0029822,SKU_00708,1,False,False
OL_000129812,ORD_0029823,SKU_02247,6,True,False
OL_000129813,ORD_0029823,SKU_02019,1,False,False
OL_000129814,ORD_0029823,SKU_02334,9,False,False
OL_000129815,ORD_0029824,SKU_00679,6,False,False
OL_000129816,ORD_0029825,SKU_02197,5,False,False
OL_000129817,ORD_0029825,SKU_01075,19,True,False
OL_000129818,ORD_0029825,SKU_02502,4,False,False
OL_000129819,ORD_0029825,SKU_00330,12,False,False
OL_000129820,ORD_0029825,SKU_02179,2,False,False
OL_000129821,ORD_0029825,SKU_01645,18,False,True
OL_000129822,ORD_0029826,SKU_01186,2,True,True
OL_000129823,ORD_0029826,SKU_02735,3,False,False
OL_000129824,ORD_0029826,SKU_02254,3,False,False
OL_000129825,ORD_0029826,SKU_01561,4,False,False
OL_000129826,ORD_0029826,SKU_00158,2,False,False
OL_000129827,ORD_0029827,SKU_01265,2,True,True
OL_000129828,ORD_0029827,SKU_00647,4,True,False
OL_000129829,ORD_0029827,SKU_00036,5,False,False
OL_000129830,ORD_0029828,SKU_02076,36,True,False
OL_000129831,ORD_0029828,SKU_00686,1,False,False
OL_000129832,ORD_0029828,SKU_00756,2,False,False
OL_000129833,ORD_0029829,SKU_00228,3,True,False
OL_000129834,ORD_0029829,SKU_01102,9,False,False
OL_000129835,ORD_0029829,SKU_02798,3,False,True
OL_000129836,ORD_0029829,SKU_02078,12,False,False
OL_000129837,ORD_0029830,SKU_01946,3,False,False
OL_000129838,ORD_0029830,SKU_02199,4,False,False
OL_000129839,ORD_0029830,SKU_01717,4,False,False
OL_000129840,ORD_0029831,SKU_02547,1,False,False
OL_000129841,ORD_0029831,SKU_02382,2,True,False
OL_000129842,ORD_0029831,SKU_02403,4,True,True
OL_000129843,ORD_0029831,SKU_00284,5,True,False
OL_000129844,ORD_0029832,SKU_01364,7,True,True
OL_000129845,ORD_0029832,SKU_00337,4,False,False
OL_000129846,ORD_0029832,SKU_01336,1,True,False
OL_000129847,ORD_0029833,SKU_01290,4,False,False
OL_000129848,ORD_0029833,SKU_01519,4,False,True
OL_000129849,ORD_0029833,SKU_00546,5,True,False
OL_000129850,ORD_0029834,SKU_00281,7,False,False
OL_000129851,ORD_0029834,SKU_01554,2,False,False
OL_000129852,ORD_0029834,SKU_02352,4,False,True
OL_000129853,ORD_0029834,SKU_01328,6,False,False
OL_000129854,ORD_0029835,SKU_02668,4,True,False
OL_000129855,ORD_0029835,SKU_00473,4,True,False
OL_000129856,ORD_0029835,SKU_00742,5,False,True
OL_000129857,ORD_0029835,SKU_01677,1,False,False
OL_000129858,ORD_0029836,SKU_01534,9,False,False
OL_000129859,ORD_0029836,SKU_01295,7,True,True
OL_000129860,ORD_0029836,SKU_00988,7,True,False
OL_000129861,ORD_0029836,SKU_01723,12,False,False
OL_000129862,ORD_0029836,SKU_00828,8,False,True
OL_000129863,ORD_0029836,SKU_02810,4,False,False
OL_000129864,ORD_0029837,SKU_02780,150,True,False
OL_000129865,ORD_0029838,SKU_02330,7,False,False
OL_000129866,ORD_0029838,SKU_02583,1,False,False
OL_000129867,ORD_0029838,SKU_02041,10,False,False
OL_000129868,ORD_0029839,SKU_02806,6,False,True
OL_000129869,ORD_0029839,SKU_00277,1,False,False
OL_000129870,ORD_0029840,SKU_00831,7,False,True
OL_000129871,ORD_0029840,SKU_00596,5,True,False
OL_000129872,ORD_0029840,SKU_00043,7,False,False
OL_000129873,ORD_0029840,SKU_00350,2,False,False
OL_000129874,ORD_0029840,SKU_01407,2,True,False
OL_000129875,ORD_0029840,SKU_00913,10,False,True
OL_000129876,ORD_0029841,SKU_00127,3,True,False
OL_000129877,ORD_0029841,SKU_01349,3,True,False
OL_000129878,ORD_0029841,SKU_01134,3,False,False
OL_000129879,ORD_0029842,SKU_01385,1,True,True
OL_000129880,ORD_0029842,SKU_00175,2,False,False
OL_000129881,ORD_0029842,SKU_00145,1,False,True
OL_000129882,ORD_0029843,SKU_02004,7,False,False
OL_000129883,ORD_0029844,SKU_01701,6,True,False
OL_000129884,ORD_0029844,SKU_01031,2,False,False
OL_000129885,ORD_0029844,SKU_01444,12,False,False
OL_000129886,ORD_0029844,SKU_00953,10,False,True
OL_000129887,ORD_0029844,SKU_01150,5,True,True
OL_000129888,ORD_0029845,SKU_00631,1,False,False
OL_000129889,ORD_0029845,SKU_02714,4,True,False
OL_000129890,ORD_0029845,SKU_02338,2,False,False
OL_000129891,ORD_0029846,SKU_00559,25,False,False
OL_000129892,ORD_0029846,SKU_01113,19,False,False
OL_000129893,ORD_0029846,SKU_02619,8,False,False
OL_000129894,ORD_0029846,SKU_01129,16,False,False
OL_000129895,ORD_0029846,SKU_01718,44,False,False
OL_000129896,ORD_0029846,SKU_01670,11,True,False
OL_000129897,ORD_0029846,SKU_02528,5,False,False
OL_000129898,ORD_0029846,SKU_00196,20,True,False
OL_000129899,ORD_0029846,SKU_01681,17,True,False
OL_000129900,ORD_0029846,SKU_01963,38,False,True
OL_000129901,ORD_0029847,SKU_01096,12,False,True
OL_000129902,ORD_0029847,SKU_02773,1,False,False
OL_000129903,ORD_0029847,SKU_00601,2,False,True
OL_000129904,ORD_0029847,SKU_01231,2,True,False
OL_000129905,ORD_0029848,SKU_02541,1,False,False
OL_000129906,ORD_0029848,SKU_01942,8,False,True
OL_000129907,ORD_0029849,SKU_02362,1,False,True
OL_000129908,ORD_0029849,SKU_02514,5,True,False
OL_000129909,ORD_0029850,SKU_01904,1,False,False
OL_000129910,ORD_0029851,SKU_02808,3,True,False
OL_000129911,ORD_0029851,SKU_02199,3,False,False
OL_000129912,ORD_0029851,SKU_01545,1,False,False
OL_000129913,ORD_0029851,SKU_00120,4,False,True
OL_000129914,ORD_0029851,SKU_00846,3,False,False
OL_000129915,ORD_0029852,SKU_01337,8,True,False
OL_000129916,ORD_0029852,SKU_02623,1,False,False
OL_000129917,ORD_0029852,SKU_00570,31,False,False
OL_000129918,ORD_0029852,SKU_00551,4,False,False
OL_000129919,ORD_0029853,SKU_02791,6,True,True
OL_000129920,ORD_0029854,SKU_00406,2,True,False
OL_000129921,ORD_0029854,SKU_02534,9,False,False
OL_000129922,ORD_0029854,SKU_00200,3,False,False
OL_000129923,ORD_0029854,SKU_01265,4,True,False
OL_000129924,ORD_0029854,SKU_00059,1,False,True
OL_000129925,ORD_0029854,SKU_01437,2,False,False
OL_000129926,ORD_0029855,SKU_01799,1,False,False
OL_000129927,ORD_0029855,SKU_02378,4,False,False
OL_000129928,ORD_0029855,SKU_01720,1,False,False
OL_000129929,ORD_0029855,SKU_02059,4,False,False
OL_000129930,ORD_0029855,SKU_01831,5,False,True
OL_000129931,ORD_0029856,SKU_02317,3,False,False
OL_000129932,ORD_0029856,SKU_01439,5,True,False
OL_000129933,ORD_0029856,SKU_02837,12,False,True
OL_000129934,ORD_0029856,SKU_01511,7,False,False
OL_000129935,ORD_0029857,SKU_01254,8,True,False
OL_000129936,ORD_0029857,SKU_02954,3,False,False
OL_000129937,ORD_0029857,SKU_00303,1,True,False
OL_000129938,ORD_0029858,SKU_02958,12,False,True
OL_000129939,ORD_0029858,SKU_00883,7,True,False
OL_000129940,ORD_0029858,SKU_00429,4,True,True
OL_000129941,ORD_0029858,SKU_00294,4,False,False
OL_000129942,ORD_0029858,SKU_00019,4,False,False
OL_000129943,ORD_0029858,SKU_00717,2,False,False
OL_000129944,ORD_0029858,SKU_00433,28,True,False
OL_000129945,ORD_0029858,SKU_02931,1,False,True
OL_000129946,ORD_0029858,SKU_01853,4,False,False
OL_000129947,ORD_0029858,SKU_01217,4,False,True
OL_000129948,ORD_0029858,SKU_02859,6,False,False
OL_000129949,ORD_0029858,SKU_00365,5,False,False
OL_000129950,ORD_0029858,SKU_01398,1,False,False
OL_000129951,ORD_0029858,SKU_00999,10,False,False
OL_000129952,ORD_0029858,SKU_01046,4,False,False
OL_000129953,ORD_0029859,SKU_01699,1,True,False
OL_000129954,ORD_0029859,SKU_00062,2,False,False
OL_000129955,ORD_0029859,SKU_00479,2,False,False
OL_000129956,ORD_0029859,SKU_00386,6,False,False
OL_000129957,ORD_0029860,SKU_02985,13,False,False
OL_000129958,ORD_0029860,SKU_02621,2,False,False
OL_000129959,ORD_0029860,SKU_00081,3,False,False
OL_000129960,ORD_0029861,SKU_01847,4,True,False
OL_000129961,ORD_0029862,SKU_01180,23,True,True
OL_000129962,ORD_0029862,SKU_01713,3,False,False
OL_000129963,ORD_0029862,SKU_01737,2,False,False
OL_000129964,ORD_0029862,SKU_02532,31,True,True
OL_000129965,ORD_0029862,SKU_02046,1,True,False
OL_000129966,ORD_0029863,SKU_01006,9,True,False
OL_000129967,ORD_0029863,SKU_01548,6,True,False
OL_000129968,ORD_0029863,SKU_02361,14,False,True
OL_000129969,ORD_0029864,SKU_02196,4,False,True
OL_000129970,ORD_0029864,SKU_01725,5,True,False
OL_000129971,ORD_0029864,SKU_00744,5,False,True
OL_000129972,ORD_0029864,SKU_00619,2,True,False
OL_000129973,ORD_0029865,SKU_00804,4,True,True
OL_000129974,ORD_0029865,SKU_00822,9,False,False
OL_000129975,ORD_0029865,SKU_00559,5,False,False
OL_000129976,ORD_0029865,SKU_01425,6,False,False
OL_000129977,ORD_0029865,SKU_00181,5,True,False
OL_000129978,ORD_0029865,SKU_00665,8,False,False
OL_000129979,ORD_0029865,SKU_02419,2,False,False
OL_000129980,ORD_0029865,SKU_02535,2,False,True
OL_000129981,ORD_0029865,SKU_02585,1,False,True
OL_000129982,ORD_0029865,SKU_00283,13,False,False
OL_000129983,ORD_0029866,SKU_01205,3,False,False
OL_000129984,ORD_0029866,SKU_02850,2,False,True
OL_000129985,ORD_0029866,SKU_01885,7,False,True
OL_000129986,ORD_0029866,SKU_01008,6,True,False
OL_000129987,ORD_0029867,SKU_02432,2,False,False
OL_000129988,ORD_0029867,SKU_00689,16,False,True
OL_000129989,ORD_0029867,SKU_00478,1,True,False
OL_000129990,ORD_0029867,SKU_01024,2,False,True
OL_000129991,ORD_0029867,SKU_01017,1,True,False
OL_000129992,ORD_0029867,SKU_00697,8,True,False
OL_000129993,ORD_0029867,SKU_02889,3,False,False
OL_000129994,ORD_0029867,SKU_00845,1,False,False
OL_000129995,ORD_0029867,SKU_00160,11,False,False
OL_000129996,ORD_0029867,SKU_02816,6,False,True
OL_000129997,ORD_0029868,SKU_00224,8,False,True
OL_000129998,ORD_0029868,SKU_00579,5,False,False
OL_000129999,ORD_0029868,SKU_01765,2,False,False
OL_000130000,ORD_0029868,SKU_02794,4,False,False
OL_000130001,ORD_0029868,SKU_00180,11,False,False
OL_000130002,ORD_0029869,SKU_02606,3,True,True
OL_000130003,ORD_0029869,SKU_01407,4,True,False
OL_000130004,ORD_0029869,SKU_02708,6,False,False
OL_000130005,ORD_0029869,SKU_01440,6,False,True
OL_000130006,ORD_0029870,SKU_01598,5,False,True
OL_000130007,ORD_0029870,SKU_01702,1,True,True
OL_000130008,ORD_0029870,SKU_01079,4,False,True
OL_000130009,ORD_0029871,SKU_01235,5,True,True
OL_000130010,ORD_0029871,SKU_01910,17,False,True
OL_000130011,ORD_0029871,SKU_00133,4,False,False
OL_000130012,ORD_0029871,SKU_02497,1,False,False
OL_000130013,ORD_0029872,SKU_00517,27,True,False
OL_000130014,ORD_0029872,SKU_01027,4,True,False
OL_000130015,ORD_0029872,SKU_02889,9,False,True
OL_000130016,ORD_0029873,SKU_00252,6,True,True
OL_000130017,ORD_0029873,SKU_01074,1,False,True
OL_000130018,ORD_0029873,SKU_02280,3,False,True
OL_000130019,ORD_0029873,SKU_01561,1,False,False
OL_000130020,ORD_0029873,SKU_00144,4,True,False
OL_000130021,ORD_0029873,SKU_02388,4,False,False
OL_000130022,ORD_0029873,SKU_01494,2,False,False
OL_000130023,ORD_0029873,SKU_01693,5,True,False
OL_000130024,ORD_0029873,SKU_01266,6,False,False
OL_000130025,ORD_0029873,SKU_00699,3,False,False
OL_000130026,ORD_0029873,SKU_00719,12,False,True
OL_000130027,ORD_0029873,SKU_01422,2,False,False
OL_000130028,ORD_0029873,SKU_02592,9,True,True
OL_000130029,ORD_0029873,SKU_01967,3,False,False
OL_000130030,ORD_0029873,SKU_00411,1,False,False
OL_000130031,ORD_0029874,SKU_02668,23,True,False
OL_000130032,ORD_0029874,SKU_01325,10,False,False
OL_000130033,ORD_0029874,SKU_01906,2,True,False
OL_000130034,ORD_0029874,SKU_00337,12,False,False
OL_000130035,ORD_0029875,SKU_02497,6,False,False
OL_000130036,ORD_0029875,SKU_01597,2,True,False
OL_000130037,ORD_0029875,SKU_00168,6,True,False
OL_000130038,ORD_0029875,SKU_01956,3,True,False
OL_000130039,ORD_0029875,SKU_01114,5,False,True
OL_000130040,ORD_0029875,SKU_02950,1,True,False
OL_000130041,ORD_0029876,SKU_01632,10,False,True
OL_000130042,ORD_0029876,SKU_02968,1,False,False
OL_000130043,ORD_0029877,SKU_00503,5,False,False
OL_000130044,ORD_0029877,SKU_00167,6,False,False
OL_000130045,ORD_0029877,SKU_01371,8,False,True
OL_000130046,ORD_0029878,SKU_02920,4,False,False
OL_000130047,ORD_0029878,SKU_02922,21,False,False
OL_000130048,ORD_0029878,SKU_01920,6,False,False
OL_000130049,ORD_0029879,SKU_02525,30,False,False
OL_000130050,ORD_0029879,SKU_01615,4,True,False
OL_000130051,ORD_0029879,SKU_00806,2,False,False
OL_000130052,ORD_0029879,SKU_01344,10,False,False
OL_000130053,ORD_0029879,SKU_01645,8,False,False
OL_000130054,ORD_0029880,SKU_02248,1,True,False
OL_000130055,ORD_0029880,SKU_00104,2,False,False
OL_000130056,ORD_0029880,SKU_01329,4,False,False
OL_000130057,ORD_0029880,SKU_01611,3,False,False
OL_000130058,ORD_0029881,SKU_01670,3,True,False
OL_000130059,ORD_0029881,SKU_00436,10,False,False
OL_000130060,ORD_0029881,SKU_02391,14,False,True
OL_000130061,ORD_0029881,SKU_02281,3,False,False
OL_000130062,ORD_0029881,SKU_01294,8,False,True
OL_000130063,ORD_0029881,SKU_00258,8,False,False
OL_000130064,ORD_0029881,SKU_02419,3,False,False
OL_000130065,ORD_0029881,SKU_02251,4,False,False
OL_000130066,ORD_0029881,SKU_02776,1,False,False
OL_000130067,ORD_0029881,SKU_00376,1,False,False
OL_000130068,ORD_0029881,SKU_01590,7,False,False
OL_000130069,ORD_0029881,SKU_01419,2,False,False
OL_000130070,ORD_0029881,SKU_00959,7,False,False
OL_000130071,ORD_0029881,SKU_01561,7,False,False
OL_000130072,ORD_0029881,SKU_00938,7,True,True
OL_000130073,ORD_0029882,SKU_01057,14,True,False
OL_000130074,ORD_0029882,SKU_02030,8,False,False
OL_000130075,ORD_0029882,SKU_00626,18,False,True
OL_000130076,ORD_0029882,SKU_02175,7,True,False
OL_000130077,ORD_0029883,SKU_02705,13,True,False
OL_000130078,ORD_0029883,SKU_00060,5,False,False
OL_000130079,ORD_0029883,SKU_00193,18,True,False
OL_000130080,ORD_0029883,SKU_02688,18,False,True
OL_000130081,ORD_0029883,SKU_00017,10,False,False
OL_000130082,ORD_0029883,SKU_01456,10,False,False
OL_000130083,ORD_0029883,SKU_02010,29,False,False
OL_000130084,ORD_0029883,SKU_01604,22,False,False
OL_000130085,ORD_0029883,SKU_01146,19,False,True
OL_000130086,ORD_0029883,SKU_00311,12,True,True
OL_000130087,ORD_0029884,SKU_00256,6,True,False
OL_000130088,ORD_0029884,SKU_00226,2,False,True
OL_000130089,ORD_0029884,SKU_00684,16,False,False
OL_000130090,ORD_0029885,SKU_01138,3,False,True
OL_000130091,ORD_0029885,SKU_01477,13,True,True
OL_000130092,ORD_0029885,SKU_00566,11,False,True
OL_000130093,ORD_0029886,SKU_02937,15,False,False
OL_000130094,ORD_0029886,SKU_02232,30,False,False
OL_000130095,ORD_0029886,SKU_00480,4,False,False
OL_000130096,ORD_0029886,SKU_00389,15,False,False
OL_000130097,ORD_0029887,SKU_00490,1,False,False
OL_000130098,ORD_0029887,SKU_02509,5,False,True
OL_000130099,ORD_0029887,SKU_01850,8,True,False
OL_000130100,ORD_0029888,SKU_01878,3,False,False
OL_000130101,ORD_0029888,SKU_01441,6,False,True
OL_000130102,ORD_0029888,SKU_00347,3,False,True
OL_000130103,ORD_0029889,SKU_00720,4,False,True
OL_000130104,ORD_0029889,SKU_01026,20,False,True
OL_000130105,ORD_0029889,SKU_00909,5,False,False
OL_000130106,ORD_0029890,SKU_01823,41,False,False
OL_000130107,ORD_0029891,SKU_02119,2,False,False
OL_000130108,ORD_0029891,SKU_01403,2,True,False
OL_000130109,ORD_0029891,SKU_00474,8,False,False
OL_000130110,ORD_0029891,SKU_02438,1,True,False
OL_000130111,ORD_0029892,SKU_01632,4,False,False
OL_000130112,ORD_0029892,SKU_01662,4,False,True
OL_000130113,ORD_0029893,SKU_00090,2,True,True
OL_000130114,ORD_0029893,SKU_02426,2,False,True
OL_000130115,ORD_0029893,SKU_01083,1,False,True
OL_000130116,ORD_0029893,SKU_00018,4,True,False
OL_000130117,ORD_0029893,SKU_00563,9,True,False
OL_000130118,ORD_0029894,SKU_00517,1,True,True
OL_000130119,ORD_0029894,SKU_02995,7,False,False
OL_000130120,ORD_0029894,SKU_01330,10,False,False
OL_000130121,ORD_0029895,SKU_01632,49,False,True
OL_000130122,ORD_0029895,SKU_00167,86,False,True
OL_000130123,ORD_0029895,SKU_00171,13,True,False
OL_000130124,ORD_0029895,SKU_00303,13,True,True
OL_000130125,ORD_0029896,SKU_01074,3,False,False
OL_000130126,ORD_0029896,SKU_02146,1,False,True
OL_000130127,ORD_0029896,SKU_00510,7,False,False
OL_000130128,ORD_0029896,SKU_01683,7,False,True
OL_000130129,ORD_0029896,SKU_01886,5,False,False
OL_000130130,ORD_0029897,SKU_02694,5,False,False
OL_000130131,ORD_0029897,SKU_02863,2,False,True
OL_000130132,ORD_0029897,SKU_02578,3,False,False
OL_000130133,ORD_0029897,SKU_00310,4,True,False
OL_000130134,ORD_0029897,SKU_00845,2,False,False
OL_000130135,ORD_0029898,SKU_02939,4,False,False
OL_000130136,ORD_0029898,SKU_02918,3,False,True
OL_000130137,ORD_0029898,SKU_00350,10,False,False
OL_000130138,ORD_0029898,SKU_00978,20,True,False
OL_000130139,ORD_0029899,SKU_01832,14,True,False
OL_000130140,ORD_0029899,SKU_01236,4,False,False
OL_000130141,ORD_0029899,SKU_02550,15,False,False
OL_000130142,ORD_0029899,SKU_00001,7,False,False
OL_000130143,ORD_0029900,SKU_02975,2,False,False
OL_000130144,ORD_0029900,SKU_02898,2,False,True
OL_000130145,ORD_0029900,SKU_01033,1,False,True
OL_000130146,ORD_0029901,SKU_00048,2,False,False
OL_000130147,ORD_0029901,SKU_02010,7,False,False
OL_000130148,ORD_0029901,SKU_02508,7,False,True
OL_000130149,ORD_0029902,SKU_02738,8,True,True
OL_000130150,ORD_0029902,SKU_02890,7,True,False
OL_000130151,ORD_0029902,SKU_01276,4,True,False
OL_000130152,ORD_0029903,SKU_01451,5,True,True
OL_000130153,ORD_0029903,SKU_01486,3,False,False
OL_000130154,ORD_0029903,SKU_01078,5,False,False
OL_000130155,ORD_0029903,SKU_01064,2,False,False
OL_000130156,ORD_0029904,SKU_02384,5,False,True
OL_000130157,ORD_0029904,SKU_02771,1,False,False
OL_000130158,ORD_0029904,SKU_02179,7,False,False
OL_000130159,ORD_0029905,SKU_00218,17,True,True
OL_000130160,ORD_0029905,SKU_02713,83,True,False
OL_000130161,ORD_0029905,SKU_01529,16,True,True
OL_000130162,ORD_0029905,SKU_02472,8,False,True
OL_000130163,ORD_0029905,SKU_02319,6,False,True
OL_000130164,ORD_0029906,SKU_02936,2,False,True
OL_000130165,ORD_0029906,SKU_02997,3,False,True
OL_000130166,ORD_0029906,SKU_00363,4,False,False
OL_000130167,ORD_0029907,SKU_00371,6,False,False
OL_000130168,ORD_0029907,SKU_00739,7,False,True
OL_000130169,ORD_0029907,SKU_00348,4,False,False
OL_000130170,ORD_0029908,SKU_02761,4,False,True
OL_000130171,ORD_0029908,SKU_02180,8,False,False
OL_000130172,ORD_0029908,SKU_00628,5,True,False
OL_000130173,ORD_0029909,SKU_01204,8,False,True
OL_000130174,ORD_0029909,SKU_02761,13,False,False
OL_000130175,ORD_0029909,SKU_01979,6,False,True
OL_000130176,ORD_0029909,SKU_02329,2,True,False
OL_000130177,ORD_0029909,SKU_01865,7,False,False
OL_000130178,ORD_0029910,SKU_01621,1,False,True
OL_000130179,ORD_0029910,SKU_02508,10,False,True
OL_000130180,ORD_0029910,SKU_00704,5,False,False
OL_000130181,ORD_0029910,SKU_02922,5,False,False
OL_000130182,ORD_0029910,SKU_02207,7,True,True
OL_000130183,ORD_0029911,SKU_02987,2,False,False
OL_000130184,ORD_0029911,SKU_01619,5,False,True
OL_000130185,ORD_0029911,SKU_01991,2,False,True
OL_000130186,ORD_0029911,SKU_02439,10,False,True
OL_000130187,ORD_0029912,SKU_00501,18,False,True
OL_000130188,ORD_0029912,SKU_01522,36,False,True
OL_000130189,ORD_0029912,SKU_00478,4,True,False
OL_000130190,ORD_0029912,SKU_01117,11,True,True
OL_000130191,ORD_0029912,SKU_00565,24,False,False
OL_000130192,ORD_0029913,SKU_02889,33,False,False
OL_000130193,ORD_0029913,SKU_02092,20,False,False
OL_000130194,ORD_0029913,SKU_01449,4,False,False
OL_000130195,ORD_0029914,SKU_00743,15,False,False
OL_000130196,ORD_0029914,SKU_00501,9,False,False
OL_000130197,ORD_0029914,SKU_02721,39,False,False
OL_000130198,ORD_0029914,SKU_01511,25,False,False
OL_000130199,ORD_0029914,SKU_02299,4,False,False
OL_000130200,ORD_0029915,SKU_01160,5,True,False
OL_000130201,ORD_0029915,SKU_00838,12,False,False
OL_000130202,ORD_0029915,SKU_00244,3,False,False
OL_000130203,ORD_0029915,SKU_00582,3,False,False
OL_000130204,ORD_0029916,SKU_01574,2,False,False
OL_000130205,ORD_0029916,SKU_00503,2,False,False
OL_000130206,ORD_0029916,SKU_02777,9,False,True
OL_000130207,ORD_0029917,SKU_01163,2,False,True
OL_000130208,ORD_0029917,SKU_02171,7,True,True
OL_000130209,ORD_0029917,SKU_02637,1,True,False
