order_id,customer_id,warehouse_id,order_datetime,required_delivery_date,province,city,priority_level,order_status
ORD_0032004,CUST_01018,WH_001,2026-01-14 21:39:00,2026-01-15,Jiangsu,Suzhou,high,delivered
ORD_0032005,CUST_00308,WH_001,2026-01-14 07:56:00,2026-01-15,Hubei,Wuhan,normal,delivered
ORD_0032006,CUST_01894,WH_014,2026-01-14 17:31:00,2026-01-15,Sichuan,Chengdu,normal,picked
ORD_0032007,CUST_00162,WH_004,2026-01-14 09:44:00,2026-01-16,Sichuan,Mianyang,normal,delivered
ORD_0032008,CUST_00259,WH_022,2026-01-14 12:18:00,2026-01-15,Sichuan,Deyang,normal,picking
ORD_0032009,CUST_00921,WH_023,2026-01-14 18:42:00,2026-01-15,Sichuan,Deyang,normal,picked
ORD_0032010,CUST_00712,WH_029,2026-01-14 13:06:00,2026-01-15,Zhejiang,Wenzhou,normal,picked
ORD_0032011,CUST_01384,WH_019,2026-01-14 21:12:00,2026-01-15,Shandong,Jinan,normal,picking
ORD_0032012,CUST_01294,WH_007,2026-01-14 20:26:00,2026-01-15,Zhejiang,Wenzhou,normal,dispatched
ORD_0032013,CUST_01696,WH_003,2026-01-14 09:47:00,2026-01-15,Guangdong,Dongguan,normal,picked
ORD_0032014,CUST_01907,WH_028,2026-01-14 07:47:00,2026-01-15,Shandong,Jinan,normal,picking
ORD_0032015,CUST_00628,WH_013,2026-01-14 21:53:00,2026-01-15,Hubei,Wuhan,high,picked
ORD_0032016,CUST_00141,WH_007,2026-01-14 06:39:00,2026-01-15,Henan,Zhengzhou,normal,picking
ORD_0032017,CUST_00061,WH_012,2026-01-14 17:31:00,2026-01-15,Hubei,Wuhan,urgent,delivered
ORD_0032018,CUST_01299,WH_010,2026-01-14 12:43:00,2026-01-15,Sichuan,Deyang,high,picked
ORD_0032019,CUST_00848,WH_020,2026-01-14 08:30:00,2026-01-15,Zhejiang,Wenzhou,normal,picked
ORD_0032020,CUST_01753,WH_018,2026-01-14 08:26:00,2026-01-15,Sichuan,Deyang,normal,picked
ORD_0032021,CUST_00530,WH_012,2026-01-14 11:51:00,2026-01-16,Jiangsu,Wuxi,normal,picked
ORD_0032022,CUST_01410,WH_023,2026-01-14 07:38:00,2026-01-15,Sichuan,Deyang,normal,picking
ORD_0032023,CUST_00295,WH_028,2026-01-14 19:38:00,2026-01-15,Zhejiang,Ningbo,normal,picking
ORD_0032024,CUST_00810,WH_009,2026-01-14 21:11:00,2026-01-15,Shandong,Qingdao,normal,dispatched
ORD_0032025,CUST_01719,WH_013,2026-01-14 16:48:00,2026-01-15,Jiangsu,Nanjing,normal,pending
ORD_0032026,CUST_01579,WH_027,2026-01-14 10:24:00,2026-01-15,Guangdong,Dongguan,normal,delivered
ORD_0032027,CUST_00428,WH_021,2026-01-14 14:41:00,2026-01-15,Guangdong,Guangzhou,normal,dispatched
ORD_0032028,CUST_01195,WH_008,2026-01-14 16:04:00,2026-01-15,Shandong,Yantai,normal,delivered
ORD_0032029,CUST_01998,WH_022,2026-01-14 13:36:00,2026-01-15,Jiangsu,Suzhou,normal,picked
ORD_0032030,CUST_01562,WH_008,2026-01-14 21:05:00,2026-01-16,Sichuan,Chengdu,normal,picking
ORD_0032031,CUST_00268,WH_021,2026-01-14 19:15:00,2026-01-15,Jiangsu,Wuxi,normal,picked
ORD_0032032,CUST_00509,WH_012,2026-01-14 14:55:00,2026-01-16,Zhejiang,Ningbo,normal,picking
ORD_0032033,CUST_01331,WH_023,2026-01-14 06:54:00,2026-01-15,Hubei,Xiangyang,normal,pending
ORD_0032034,CUST_00802,WH_007,2026-01-14 07:07:00,2026-01-15,Jiangsu,Suzhou,normal,picking
ORD_0032035,CUST_00698,WH_023,2026-01-14 11:17:00,2026-01-15,Hubei,Yichang,normal,picking
ORD_0032036,CUST_00893,WH_021,2026-01-14 21:11:00,2026-01-15,Sichuan,Chengdu,normal,picked
ORD_0032037,CUST_01808,WH_029,2026-01-14 09:00:00,2026-01-15,Shandong,Yantai,high,dispatched
ORD_0032038,CUST_00489,WH_014,2026-01-14 08:15:00,2026-01-15,Shandong,Jinan,high,picked
ORD_0032039,CUST_00394,WH_023,2026-01-14 20:58:00,2026-01-15,Shandong,Jinan,normal,picked
ORD_0032040,CUST_01214,WH_009,2026-01-14 09:02:00,2026-01-16,Henan,Zhengzhou,normal,picked
ORD_0032041,CUST_00430,WH_001,2026-01-14 07:35:00,2026-01-15,Guangdong,Dongguan,high,delivered
ORD_0032042,CUST_01427,WH_014,2026-01-14 18:28:00,2026-01-15,Henan,Kaifeng,normal,dispatched
ORD_0032043,CUST_00509,WH_024,2026-01-14 21:45:00,2026-01-15,Zhejiang,Ningbo,normal,pending
ORD_0032044,CUST_01907,WH_014,2026-01-14 14:47:00,2026-01-15,Shandong,Jinan,normal,picked
ORD_0032045,CUST_01363,WH_001,2026-01-14 12:02:00,2026-01-15,Jiangsu,Nanjing,normal,delivered
ORD_0032046,CUST_01730,WH_019,2026-01-14 10:49:00,2026-01-15,Hubei,Wuhan,normal,delivered
ORD_0032047,CUST_00596,WH_025,2026-01-14 19:23:00,2026-01-15,Zhejiang,Ningbo,normal,picking
ORD_0032048,CUST_00353,WH_018,2026-01-14 15:09:00,2026-01-15,Zhejiang,Wenzhou,normal,pending
ORD_0032049,CUST_00290,WH_012,2026-01-14 18:54:00,2026-01-15,Shandong,Jinan,urgent,picked
ORD_0032050,CUST_00451,WH_014,2026-01-14 16:09:00,2026-01-16,Zhejiang,Wenzhou,normal,delivered
ORD_0032051,CUST_00194,WH_024,2026-01-14 14:42:00,2026-01-15,Jiangsu,Nanjing,normal,dispatched
ORD_0032052,CUST_01567,WH_002,2026-01-14 20:31:00,2026-01-15,Zhejiang,Ningbo,normal,dispatched
ORD_0032053,CUST_01506,WH_029,2026-01-14 10:22:00,2026-01-15,Shandong,Yantai,normal,delivered
ORD_0032054,CUST_01654,WH_018,2026-01-14 18:27:00,2026-01-15,Jiangsu,Nanjing,high,picked
ORD_0032055,CUST_01263,WH_016,2026-01-14 20:20:00,2026-01-15,Guangdong,Dongguan,normal,picking
ORD_0032056,CUST_01808,WH_021,2026-01-14 10:59:00,2026-01-15,Shandong,Yantai,high,picking
ORD_0032057,CUST_01932,WH_014,2026-01-14 16:01:00,2026-01-15,Zhejiang,Hangzhou,normal,picked
ORD_0032058,CUST_00202,WH_028,2026-01-14 16:25:00,2026-01-15,Shandong,Yantai,normal,picking
ORD_0032059,CUST_01094,WH_025,2026-01-14 09:12:00,2026-01-15,Hubei,Xiangyang,normal,picked
ORD_0032060,CUST_01977,WH_022,2026-01-14 09:59:00,2026-01-16,Sichuan,Chengdu,normal,picked
ORD_0032061,CUST_01530,WH_023,2026-01-14 17:52:00,2026-01-15,Shandong,Qingdao,high,dispatched
ORD_0032062,CUST_01967,WH_026,2026-01-14 07:49:00,2026-01-15,Hubei,Xiangyang,normal,picking
ORD_0032063,CUST_00182,WH_016,2026-01-14 15:24:00,2026-01-15,Jiangsu,Nanjing,normal,picked
ORD_0032064,CUST_00024,WH_006,2026-01-14 09:17:00,2026-01-15,Shandong,Qingdao,normal,delivered
ORD_0032065,CUST_01564,WH_027,2026-01-14 18:14:00,2026-01-15,Hubei,Yichang,normal,pending
ORD_0032066,CUST_01068,WH_027,2026-01-14 10:00:00,2026-01-15,Jiangsu,Wuxi,normal,picked
ORD_0032067,CUST_01089,WH_010,2026-01-14 17:35:00,2026-01-15,Hubei,Wuhan,normal,dispatched
ORD_0032068,CUST_00307,WH_008,2026-01-14 15:10:00,2026-01-16,Hubei,Wuhan,normal,delivered
ORD_0032069,CUST_00755,WH_004,2026-01-14 08:32:00,2026-01-15,Zhejiang,Wenzhou,normal,delivered
ORD_0032070,CUST_01488,WH_002,2026-01-14 08:09:00,2026-01-16,Hubei,Wuhan,urgent,picking
ORD_0032071,CUST_00913,WH_006,2026-01-14 11:22:00,2026-01-15,Zhejiang,Hangzhou,normal,dispatched
ORD_0032072,CUST_00580,WH_026,2026-01-14 11:07:00,2026-01-15,Hubei,Wuhan,normal,dispatched
ORD_0032073,CUST_01172,WH_021,2026-01-14 08:50:00,2026-01-16,Guangdong,Shenzhen,high,delivered
ORD_0032074,CUST_01890,WH_021,2026-01-14 12:17:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032075,CUST_01307,WH_004,2026-01-14 11:30:00,2026-01-15,Guangdong,Guangzhou,urgent,delivered
ORD_0032076,CUST_00472,WH_014,2026-01-14 17:47:00,2026-01-15,Jiangsu,Wuxi,normal,pending
ORD_0032077,CUST_01833,WH_026,2026-01-14 21:32:00,2026-01-15,Jiangsu,Nanjing,normal,picked
ORD_0032078,CUST_01607,WH_008,2026-01-14 09:47:00,2026-01-15,Guangdong,Shenzhen,high,pending
ORD_0032079,CUST_01222,WH_018,2026-01-14 20:20:00,2026-01-15,Sichuan,Mianyang,normal,delivered
ORD_0032080,CUST_01205,WH_025,2026-01-14 19:09:00,2026-01-15,Henan,Zhengzhou,urgent,picking
ORD_0032081,CUST_01186,WH_018,2026-01-14 07:06:00,2026-01-15,Hubei,Xiangyang,normal,dispatched
ORD_0032082,CUST_01705,WH_009,2026-01-14 17:07:00,2026-01-16,Zhejiang,Ningbo,normal,picking
ORD_0032083,CUST_01320,WH_018,2026-01-14 19:06:00,2026-01-15,Guangdong,Guangzhou,normal,dispatched
ORD_0032084,CUST_00336,WH_027,2026-01-14 15:42:00,2026-01-16,Sichuan,Mianyang,normal,picking
ORD_0032085,CUST_00884,WH_025,2026-01-14 12:37:00,2026-01-15,Sichuan,Mianyang,normal,dispatched
ORD_0032086,CUST_01420,WH_030,2026-01-14 11:02:00,2026-01-15,Hubei,Yichang,normal,picked
ORD_0032087,CUST_00567,WH_023,2026-01-14 07:36:00,2026-01-15,Hubei,Wuhan,high,delivered
ORD_0032088,CUST_01696,WH_004,2026-01-14 11:46:00,2026-01-15,Guangdong,Dongguan,normal,picking
ORD_0032089,CUST_01559,WH_010,2026-01-14 12:27:00,2026-01-15,Shandong,Qingdao,normal,delivered
ORD_0032090,CUST_00900,WH_007,2026-01-14 21:51:00,2026-01-15,Hubei,Xiangyang,normal,dispatched
ORD_0032091,CUST_01370,WH_018,2026-01-14 07:47:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032092,CUST_00404,WH_023,2026-01-14 21:33:00,2026-01-15,Guangdong,Guangzhou,normal,picking
ORD_0032093,CUST_00970,WH_018,2026-01-14 07:56:00,2026-01-15,Henan,Zhengzhou,high,picking
ORD_0032094,CUST_01516,WH_019,2026-01-14 20:52:00,2026-01-15,Guangdong,Guangzhou,normal,picked
ORD_0032095,CUST_01628,WH_024,2026-01-14 09:56:00,2026-01-16,Guangdong,Guangzhou,high,dispatched
ORD_0032096,CUST_00886,WH_001,2026-01-14 16:22:00,2026-01-15,Shandong,Jinan,normal,dispatched
ORD_0032097,CUST_00257,WH_025,2026-01-14 13:48:00,2026-01-16,Henan,Zhengzhou,normal,picking
ORD_0032098,CUST_00793,WH_016,2026-01-14 08:50:00,2026-01-15,Sichuan,Deyang,normal,picked
ORD_0032099,CUST_01020,WH_027,2026-01-14 15:20:00,2026-01-15,Sichuan,Mianyang,normal,delivered
ORD_0032100,CUST_00110,WH_001,2026-01-14 09:42:00,2026-01-15,Jiangsu,Suzhou,normal,pending
ORD_0032101,CUST_00142,WH_004,2026-01-14 14:12:00,2026-01-15,Hubei,Wuhan,normal,pending
ORD_0032102,CUST_01844,WH_020,2026-01-14 16:36:00,2026-01-15,Zhejiang,Wenzhou,normal,picked
ORD_0032103,CUST_01832,WH_004,2026-01-14 10:36:00,2026-01-15,Hubei,Wuhan,normal,pending
ORD_0032104,CUST_00632,WH_003,2026-01-14 12:02:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032105,CUST_01139,WH_011,2026-01-14 11:10:00,2026-01-16,Sichuan,Deyang,normal,delivered
ORD_0032106,CUST_00738,WH_009,2026-01-14 17:00:00,2026-01-15,Sichuan,Deyang,normal,pending
ORD_0032107,CUST_01282,WH_020,2026-01-14 08:56:00,2026-01-16,Jiangsu,Wuxi,normal,dispatched
ORD_0032108,CUST_01879,WH_007,2026-01-14 15:26:00,2026-01-15,Hubei,Xiangyang,normal,picking
ORD_0032109,CUST_00252,WH_023,2026-01-14 11:57:00,2026-01-15,Guangdong,Dongguan,normal,pending
ORD_0032110,CUST_00755,WH_019,2026-01-14 18:29:00,2026-01-16,Zhejiang,Wenzhou,high,picked
ORD_0032111,CUST_01574,WH_001,2026-01-14 10:46:00,2026-01-16,Zhejiang,Hangzhou,high,picked
ORD_0032112,CUST_00504,WH_013,2026-01-14 11:45:00,2026-01-15,Shandong,Yantai,normal,delivered
ORD_0032113,CUST_01132,WH_002,2026-01-14 13:16:00,2026-01-15,Hubei,Wuhan,normal,picked
ORD_0032114,CUST_01062,WH_027,2026-01-14 19:28:00,2026-01-15,Zhejiang,Wenzhou,urgent,pending
ORD_0032115,CUST_01900,WH_022,2026-01-14 06:06:00,2026-01-16,Zhejiang,Hangzhou,normal,picked
ORD_0032116,CUST_00381,WH_028,2026-01-14 19:39:00,2026-01-15,Guangdong,Dongguan,high,picked
ORD_0032117,CUST_01738,WH_019,2026-01-14 10:23:00,2026-01-16,Jiangsu,Nanjing,high,picked
ORD_0032118,CUST_01126,WH_026,2026-01-14 17:43:00,2026-01-15,Zhejiang,Ningbo,normal,picking
ORD_0032119,CUST_00375,WH_017,2026-01-14 06:12:00,2026-01-15,Shandong,Yantai,normal,delivered
ORD_0032120,CUST_00125,WH_020,2026-01-14 18:37:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032121,CUST_00769,WH_009,2026-01-14 17:38:00,2026-01-15,Shandong,Jinan,normal,picked
ORD_0032122,CUST_01027,WH_002,2026-01-14 17:35:00,2026-01-15,Hubei,Yichang,urgent,dispatched
ORD_0032123,CUST_01388,WH_007,2026-01-14 13:31:00,2026-01-15,Zhejiang,Ningbo,normal,picking
ORD_0032124,CUST_01460,WH_002,2026-01-14 20:54:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032125,CUST_01371,WH_021,2026-01-14 11:00:00,2026-01-15,Guangdong,Dongguan,normal,pending
ORD_0032126,CUST_00680,WH_024,2026-01-14 17:44:00,2026-01-16,Henan,Luoyang,high,dispatched
ORD_0032127,CUST_00074,WH_014,2026-01-14 21:32:00,2026-01-15,Zhejiang,Ningbo,urgent,picked
ORD_0032128,CUST_00988,WH_014,2026-01-14 13:16:00,2026-01-15,Zhejiang,Wenzhou,high,delivered
ORD_0032129,CUST_00182,WH_004,2026-01-14 13:47:00,2026-01-15,Jiangsu,Nanjing,high,picking
ORD_0032130,CUST_01145,WH_021,2026-01-14 06:57:00,2026-01-15,Zhejiang,Hangzhou,high,dispatched
ORD_0032131,CUST_00900,WH_009,2026-01-14 21:28:00,2026-01-15,Hubei,Xiangyang,normal,picking
ORD_0032132,CUST_01207,WH_030,2026-01-14 08:15:00,2026-01-15,Hubei,Yichang,urgent,picked
ORD_0032133,CUST_00759,WH_020,2026-01-14 19:42:00,2026-01-15,Sichuan,Deyang,normal,delivered
ORD_0032134,CUST_00135,WH_001,2026-01-14 17:56:00,2026-01-16,Sichuan,Deyang,high,picking
ORD_0032135,CUST_01156,WH_005,2026-01-14 17:41:00,2026-01-15,Sichuan,Chengdu,normal,delivered
ORD_0032136,CUST_01854,WH_007,2026-01-14 12:38:00,2026-01-15,Zhejiang,Wenzhou,normal,dispatched
ORD_0032137,CUST_01408,WH_014,2026-01-14 09:25:00,2026-01-15,Shandong,Jinan,normal,dispatched
ORD_0032138,CUST_01947,WH_026,2026-01-14 17:29:00,2026-01-15,Henan,Luoyang,normal,picked
ORD_0032139,CUST_01655,WH_028,2026-01-14 15:15:00,2026-01-15,Shandong,Yantai,urgent,picking
ORD_0032140,CUST_01701,WH_009,2026-01-14 06:43:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032141,CUST_00703,WH_008,2026-01-14 12:26:00,2026-01-15,Guangdong,Dongguan,normal,picked
ORD_0032142,CUST_01481,WH_023,2026-01-14 16:46:00,2026-01-15,Zhejiang,Hangzhou,normal,dispatched
ORD_0032143,CUST_01483,WH_005,2026-01-14 18:25:00,2026-01-15,Zhejiang,Wenzhou,normal,delivered
ORD_0032144,CUST_00506,WH_012,2026-01-14 17:20:00,2026-01-15,Jiangsu,Nanjing,normal,dispatched
ORD_0032145,CUST_00688,WH_003,2026-01-14 13:17:00,2026-01-15,Hubei,Yichang,normal,picked
ORD_0032146,CUST_01426,WH_008,2026-01-14 20:32:00,2026-01-15,Guangdong,Shenzhen,normal,picked
ORD_0032147,CUST_00361,WH_008,2026-01-14 21:41:00,2026-01-15,Shandong,Qingdao,high,picked
ORD_0032148,CUST_01482,WH_026,2026-01-14 16:19:00,2026-01-15,Hubei,Wuhan,normal,picked
ORD_0032149,CUST_01239,WH_026,2026-01-14 14:26:00,2026-01-15,Jiangsu,Nanjing,normal,picking
ORD_0032150,CUST_00048,WH_005,2026-01-14 15:37:00,2026-01-15,Shandong,Jinan,normal,picked
ORD_0032151,CUST_00582,WH_013,2026-01-14 09:36:00,2026-01-15,Zhejiang,Ningbo,normal,dispatched
ORD_0032152,CUST_00861,WH_010,2026-01-14 11:37:00,2026-01-15,Shandong,Qingdao,normal,pending
ORD_0032153,CUST_00468,WH_007,2026-01-14 08:48:00,2026-01-15,Guangdong,Guangzhou,normal,delivered
ORD_0032154,CUST_01604,WH_011,2026-01-14 08:58:00,2026-01-16,Guangdong,Guangzhou,normal,picked
ORD_0032155,CUST_00756,WH_027,2026-01-14 06:31:00,2026-01-15,Zhejiang,Ningbo,normal,picking
ORD_0032156,CUST_00714,WH_002,2026-01-14 10:23:00,2026-01-15,Guangdong,Guangzhou,normal,picking
ORD_0032157,CUST_00411,WH_024,2026-01-14 21:53:00,2026-01-15,Zhejiang,Ningbo,urgent,picking
ORD_0032158,CUST_00809,WH_004,2026-01-14 09:22:00,2026-01-15,Sichuan,Deyang,normal,dispatched
ORD_0032159,CUST_00235,WH_001,2026-01-14 07:09:00,2026-01-15,Guangdong,Dongguan,high,dispatched
ORD_0032160,CUST_01813,WH_014,2026-01-14 17:49:00,2026-01-16,Sichuan,Deyang,normal,picking
ORD_0032161,CUST_00594,WH_022,2026-01-14 21:43:00,2026-01-15,Henan,Kaifeng,normal,picked
ORD_0032162,CUST_00747,WH_023,2026-01-14 15:25:00,2026-01-15,Zhejiang,Wenzhou,normal,delivered
ORD_0032163,CUST_01935,WH_003,2026-01-14 17:57:00,2026-01-15,Zhejiang,Ningbo,high,picking
ORD_0032164,CUST_00606,WH_021,2026-01-14 16:25:00,2026-01-15,Guangdong,Shenzhen,normal,delivered
ORD_0032165,CUST_00746,WH_003,2026-01-14 06:13:00,2026-01-15,Guangdong,Dongguan,normal,picked
ORD_0032166,CUST_00292,WH_023,2026-01-14 18:19:00,2026-01-15,Jiangsu,Nanjing,normal,delivered
ORD_0032167,CUST_01355,WH_016,2026-01-14 15:38:00,2026-01-15,Sichuan,Deyang,normal,pending
ORD_0032168,CUST_01961,WH_013,2026-01-14 20:20:00,2026-01-15,Zhejiang,Ningbo,normal,dispatched
ORD_0032169,CUST_00171,WH_011,2026-01-14 13:57:00,2026-01-15,Guangdong,Dongguan,normal,dispatched
ORD_0032170,CUST_00560,WH_013,2026-01-14 15:11:00,2026-01-15,Hubei,Wuhan,normal,pending
ORD_0032171,CUST_01002,WH_014,2026-01-14 11:13:00,2026-01-15,Shandong,Qingdao,normal,dispatched
ORD_0032172,CUST_01163,WH_002,2026-01-14 18:32:00,2026-01-15,Guangdong,Dongguan,normal,picking
ORD_0032173,CUST_01015,WH_019,2026-01-14 08:34:00,2026-01-15,Sichuan,Deyang,normal,dispatched
ORD_0032174,CUST_01131,WH_003,2026-01-14 11:35:00,2026-01-15,Jiangsu,Nanjing,urgent,picking
ORD_0032175,CUST_01936,WH_024,2026-01-14 12:18:00,2026-01-15,Jiangsu,Nanjing,normal,picked
ORD_0032176,CUST_01467,WH_022,2026-01-14 14:55:00,2026-01-15,Zhejiang,Hangzhou,normal,delivered
ORD_0032177,CUST_01148,WH_017,2026-01-14 10:43:00,2026-01-15,Jiangsu,Suzhou,normal,picking
ORD_0032178,CUST_00072,WH_004,2026-01-14 13:46:00,2026-01-15,Jiangsu,Nanjing,normal,dispatched
ORD_0032179,CUST_00116,WH_013,2026-01-14 10:18:00,2026-01-15,Henan,Kaifeng,normal,delivered
ORD_0032180,CUST_01435,WH_024,2026-01-14 12:20:00,2026-01-15,Sichuan,Chengdu,high,dispatched
ORD_0032181,CUST_00843,WH_024,2026-01-14 12:21:00,2026-01-15,Shandong,Qingdao,normal,picked
ORD_0032182,CUST_01003,WH_001,2026-01-14 20:42:00,2026-01-15,Hubei,Yichang,high,picked
ORD_0032183,CUST_00754,WH_028,2026-01-14 10:17:00,2026-01-15,Zhejiang,Wenzhou,normal,dispatched
ORD_0032184,CUST_01980,WH_027,2026-01-14 10:58:00,2026-01-15,Guangdong,Dongguan,normal,pending
ORD_0032185,CUST_00830,WH_006,2026-01-14 14:34:00,2026-01-15,Hubei,Yichang,normal,picked
ORD_0032186,CUST_00981,WH_020,2026-01-14 20:21:00,2026-01-15,Zhejiang,Ningbo,high,picked
ORD_0032187,CUST_00913,WH_008,2026-01-14 10:43:00,2026-01-16,Zhejiang,Hangzhou,normal,pending
ORD_0032188,CUST_00716,WH_007,2026-01-14 06:07:00,2026-01-15,Guangdong,Dongguan,normal,picking
ORD_0032189,CUST_00259,WH_002,2026-01-14 11:38:00,2026-01-16,Sichuan,Deyang,urgent,picking
ORD_0032190,CUST_01855,WH_002,2026-01-14 21:05:00,2026-01-15,Jiangsu,Nanjing,normal,picking
ORD_0032191,CUST_00508,WH_010,2026-01-14 11:47:00,2026-01-15,Hubei,Yichang,normal,picked
ORD_0032192,CUST_01806,WH_019,2026-01-14 21:13:00,2026-01-15,Hubei,Yichang,normal,dispatched
ORD_0032193,CUST_00584,WH_027,2026-01-14 10:27:00,2026-01-16,Hubei,Xiangyang,normal,picking
ORD_0032194,CUST_01391,WH_015,2026-01-14 16:43:00,2026-01-15,Jiangsu,Wuxi,normal,picked
ORD_0032195,CUST_01331,WH_020,2026-01-14 16:26:00,2026-01-15,Hubei,Xiangyang,normal,picked
ORD_0032196,CUST_01217,WH_016,2026-01-14 21:01:00,2026-01-15,Hubei,Yichang,normal,picking
ORD_0032197,CUST_01907,WH_015,2026-01-14 19:13:00,2026-01-15,Shandong,Jinan,normal,dispatched
ORD_0032198,CUST_01916,WH_024,2026-01-14 21:36:00,2026-01-15,Shandong,Qingdao,normal,picking
ORD_0032199,CUST_00646,WH_016,2026-01-14 06:42:00,2026-01-15,Guangdong,Dongguan,normal,picked
ORD_0032200,CUST_00542,WH_011,2026-01-14 14:18:00,2026-01-15,Hubei,Yichang,normal,picked
ORD_0032201,CUST_00997,WH_001,2026-01-14 21:17:00,2026-01-15,Hubei,Wuhan,normal,dispatched
ORD_0032202,CUST_00971,WH_017,2026-01-14 18:23:00,2026-01-15,Jiangsu,Nanjing,high,picking
ORD_0032203,CUST_00843,WH_025,2026-01-14 20:29:00,2026-01-16,Shandong,Qingdao,high,pending
ORD_0032204,CUST_01020,WH_009,2026-01-14 07:49:00,2026-01-15,Sichuan,Mianyang,normal,delivered
ORD_0032205,CUST_00130,WH_005,2026-01-14 12:56:00,2026-01-15,Henan,Zhengzhou,normal,picked
ORD_0032206,CUST_00571,WH_025,2026-01-14 18:11:00,2026-01-15,Sichuan,Deyang,high,dispatched
ORD_0032207,CUST_01211,WH_006,2026-01-14 18:50:00,2026-01-15,Sichuan,Deyang,normal,dispatched
ORD_0032208,CUST_01904,WH_025,2026-01-14 20:15:00,2026-01-15,Zhejiang,Ningbo,high,dispatched
ORD_0032209,CUST_00054,WH_013,2026-01-14 06:56:00,2026-01-15,Jiangsu,Nanjing,normal,picked
ORD_0032210,CUST_00620,WH_014,2026-01-14 21:28:00,2026-01-15,Hubei,Wuhan,normal,dispatched
ORD_0032211,CUST_00067,WH_005,2026-01-14 06:58:00,2026-01-15,Zhejiang,Wenzhou,normal,pending
ORD_0032212,CUST_00257,WH_005,2026-01-14 20:05:00,2026-01-15,Henan,Zhengzhou,normal,picked
ORD_0032213,CUST_01118,WH_012,2026-01-14 14:54:00,2026-01-15,Zhejiang,Ningbo,normal,pending
ORD_0032214,CUST_01975,WH_008,2026-01-14 13:47:00,2026-01-16,Hubei,Yichang,normal,picking
ORD_0032215,CUST_00363,WH_026,2026-01-14 11:27:00,2026-01-15,Zhejiang,Ningbo,normal,picking
ORD_0032216,CUST_00329,WH_004,2026-01-14 08:15:00,2026-01-15,Guangdong,Guangzhou,normal,picking
ORD_0032217,CUST_00846,WH_026,2026-01-14 12:58:00,2026-01-16,Guangdong,Guangzhou,normal,pending
ORD_0032218,CUST_01617,WH_011,2026-01-14 11:28:00,2026-01-16,Guangdong,Dongguan,normal,picking
ORD_0032219,CUST_00864,WH_027,2026-01-14 12:36:00,2026-01-15,Jiangsu,Nanjing,normal,picked
ORD_0032220,CUST_00125,WH_003,2026-01-14 08:21:00,2026-01-15,Zhejiang,Ningbo,urgent,delivered
ORD_0032221,CUST_00579,WH_019,2026-01-14 06:17:00,2026-01-15,Zhejiang,Ningbo,normal,picked
ORD_0032222,CUST_00337,WH_010,2026-01-14 16:53:00,2026-01-16,Zhejiang,Wenzhou,normal,picked
ORD_0032223,CUST_01494,WH_006,2026-01-14 12:05:00,2026-01-15,Jiangsu,Wuxi,urgent,picked
ORD_0032224,CUST_00392,WH_006,2026-01-14 13:43:00,2026-01-15,Hubei,Xiangyang,normal,picking
ORD_0032225,CUST_01036,WH_023,2026-01-14 18:49:00,2026-01-15,Guangdong,Shenzhen,normal,picking
ORD_0032226,CUST_01674,WH_022,2026-01-14 16:59:00,2026-01-15,Shandong,Qingdao,high,delivered
ORD_0032227,CUST_00811,WH_015,2026-01-14 16:30:00,2026-01-15,Jiangsu,Wuxi,normal,picking
ORD_0032228,CUST_01354,WH_020,2026-01-14 10:41:00,2026-01-15,Guangdong,Guangzhou,normal,dispatched
ORD_0032229,CUST_01152,WH_030,2026-01-14 17:50:00,2026-01-16,Shandong,Qingdao,normal,picked
ORD_0032230,CUST_01965,WH_006,2026-01-14 08:52:00,2026-01-15,Hubei,Yichang,normal,dispatched
ORD_0032231,CUST_00939,WH_009,2026-01-14 16:10:00,2026-01-15,Guangdong,Guangzhou,normal,picked
ORD_0032232,CUST_01937,WH_020,2026-01-14 10:44:00,2026-01-15,Sichuan,Deyang,normal,dispatched
ORD_0032233,CUST_00087,WH_018,2026-01-14 14:36:00,2026-01-15,Guangdong,Dongguan,normal,picked
ORD_0032234,CUST_01612,WH_027,2026-01-14 06:09:00,2026-01-15,Zhejiang,Ningbo,normal,dispatched
ORD_0032235,CUST_00930,WH_008,2026-01-14 19:38:00,2026-01-15,Hubei,Wuhan,urgent,dispatched
ORD_0032236,CUST_00124,WH_027,2026-01-14 13:03:00,2026-01-15,Guangdong,Dongguan,normal,picked
ORD_0032237,CUST_00013,WH_018,2026-01-14 07:10:00,2026-01-15,Shandong,Jinan,normal,picking
ORD_0032238,CUST_01272,WH_024,2026-01-14 13:10:00,2026-01-16,Hubei,Wuhan,normal,picked
ORD_0032239,CUST_01827,WH_024,2026-01-14 15:35:00,2026-01-16,Sichuan,Deyang,normal,picking
ORD_0032240,CUST_00525,WH_012,2026-01-14 14:11:00,2026-01-15,Sichuan,Deyang,normal,dispatched
ORD_0032241,CUST_01531,WH_012,2026-01-14 20:12:00,2026-01-15,Henan,Zhengzhou,normal,picked
